filepath,sb_id,time_uploaded_to_sb
out_xml/02_observations.xml,5e5d0b68e4b01d50924f2b32,2021-03-01 19:23 UTC
out_data/temperature_observations.zip,5e5d0b68e4b01d50924f2b32,2021-02-12 16:13 UTC
